"Date","Price","Open","High","Low","Change %"
"Sep 16, 2020","0.283","0.266","0.285","0.258","4.11%"
"Sep 15, 2020","0.272","0.263","0.274","0.261","2.99%"
"Sep 14, 2020","0.264","0.256","0.266","0.248","3.77%"
"Sep 13, 2020","0.255","0.255","0.255","0.255","0.59%"
"Sep 11, 2020","0.253","0.269","0.277","0.250","-5.87%"
"Sep 10, 2020","0.269","0.280","0.290","0.263","-3.41%"
"Sep 09, 2020","0.278","0.264","0.286","0.258","3.53%"
"Sep 08, 2020","0.269","0.294","0.294","0.261","-8.10%"
"Sep 07, 2020","0.293","0.293","0.293","0.293","-2.63%"
"Sep 04, 2020","0.301","0.244","0.305","0.242","21.01%"
"Sep 03, 2020","0.248","0.250","0.266","0.226","-1.27%"
"Sep 02, 2020","0.252","0.258","0.269","0.248","-1.22%"
"Sep 01, 2020","0.255","0.271","0.283","0.253","-5.28%"
"Aug 31, 2020","0.269","0.269","0.286","0.259","-0.59%"
"Aug 30, 2020","0.271","0.271","0.271","0.271","-0.55%"
"Aug 28, 2020","0.272","0.316","0.329","0.267","-13.10%"
"Aug 27, 2020","0.313","0.288","0.316","0.261","8.53%"
"Aug 26, 2020","0.288","0.296","0.317","0.287","-2.67%"
"Aug 25, 2020","0.296","0.283","0.319","0.283","5.11%"
"Aug 24, 2020","0.282","0.268","0.285","0.263","6.02%"
"Aug 23, 2020","0.266","0.266","0.266","0.266","-0.60%"
"Aug 21, 2020","0.268","0.272","0.279","0.252","-1.76%"
"Aug 20, 2020","0.272","0.280","0.282","0.256","-6.04%"
"Aug 19, 2020","0.290","0.272","0.290","0.264","4.02%"
"Aug 18, 2020","0.279","0.285","0.291","0.269","-4.36%"
"Aug 17, 2020","0.291","0.298","0.298","0.274","-2.15%"
"Aug 16, 2020","0.298","0.298","0.298","0.298","0.54%"
"Aug 14, 2020","0.296","0.320","0.323","0.291","-7.44%"
"Aug 13, 2020","0.320","0.299","0.323","0.277","6.92%"
"Aug 12, 2020","0.299","0.271","0.310","0.267","8.05%"
